build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,split_mode,main_gpu,no_kv_offload,flash_attn,tensor_split,tensor_buft_overrides,defrag_thold,use_mmap,embeddings,no_op_offload,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts,model_suffix,model
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_XXS.gguf,qwen3moe 30B.A3B IQ2_XXS - 2.0625 bpw,10356291584,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,16384,2025-05-26T14:02:10Z,3548099083,2519421,18.037832,0.012808,IQ2_XXS.gguf,IQ2_XXS
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_XXS.gguf,qwen3moe 30B.A3B IQ2_XXS - 2.0625 bpw,10356291584,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,32768,2025-05-26T14:03:07Z,6257853312,9343170,10.227161,0.015268,IQ2_XXS.gguf,IQ2_XXS
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_M.gguf,qwen3moe 30B.A3B IQ2_M - 2.7 bpw,10859608064,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,0,2025-05-26T14:06:18Z,939901958,559321,68.09222,0.040521,IQ2_M.gguf,IQ2_M
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_M.gguf,qwen3moe 30B.A3B IQ2_M - 2.7 bpw,10859608064,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,256,2025-05-26T14:06:20Z,990975416,15757761,64.590999,1.027074,IQ2_M.gguf,IQ2_M
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_M.gguf,qwen3moe 30B.A3B IQ2_M - 2.7 bpw,10859608064,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,512,2025-05-26T14:06:22Z,1025969354,1227980,62.380076,0.074663,IQ2_M.gguf,IQ2_M
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_M.gguf,qwen3moe 30B.A3B IQ2_M - 2.7 bpw,10859608064,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,1024,2025-05-26T14:06:26Z,1123383916,13770927,56.975009,0.69842,IQ2_M.gguf,IQ2_M
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_M.gguf,qwen3moe 30B.A3B IQ2_M - 2.7 bpw,10859608064,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,2048,2025-05-26T14:06:30Z,1280640167,3761925,49.975222,0.146804,IQ2_M.gguf,IQ2_M
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_M.gguf,qwen3moe 30B.A3B IQ2_M - 2.7 bpw,10859608064,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,4096,2025-05-26T14:06:36Z,1608999437,9061839,39.776903,0.224018,IQ2_M.gguf,IQ2_M
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_M.gguf,qwen3moe 30B.A3B IQ2_M - 2.7 bpw,10859608064,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,8192,2025-05-26T14:06:47Z,2255249396,1180367,28.37824,0.014853,IQ2_M.gguf,IQ2_M
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_M.gguf,qwen3moe 30B.A3B IQ2_M - 2.7 bpw,10859608064,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,16384,2025-05-26T14:07:10Z,3580883312,3078638,17.872692,0.01536,IQ2_M.gguf,IQ2_M
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-IQ2_M.gguf,qwen3moe 30B.A3B IQ2_M - 2.7 bpw,10859608064,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,32768,2025-05-26T14:08:07Z,6261716395,3185802,10.220841,0.005197,IQ2_M.gguf,IQ2_M
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-Q6_K_XL.gguf,qwen3moe 30B.A3B Q6_K,26334355456,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,0,2025-05-26T14:11:23Z,969428000,319318,66.018315,0.021746,Q6_K_XL.gguf,Q6_K_XL
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-Q6_K_XL.gguf,qwen3moe 30B.A3B Q6_K,26334355456,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,256,2025-05-26T14:11:26Z,1023106624,3097929,62.554862,0.189394,Q6_K_XL.gguf,Q6_K_XL
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-Q6_K_XL.gguf,qwen3moe 30B.A3B Q6_K,26334355456,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,512,2025-05-26T14:11:28Z,1067902562,14953523,59.936437,0.839268,Q6_K_XL.gguf,Q6_K_XL
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-Q6_K_XL.gguf,qwen3moe 30B.A3B Q6_K,26334355456,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,1024,2025-05-26T14:11:32Z,1141505896,1001823,56.066311,0.049206,Q6_K_XL.gguf,Q6_K_XL
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-Q6_K_XL.gguf,qwen3moe 30B.A3B Q6_K,26334355456,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,2048,2025-05-26T14:11:36Z,1316070458,7922825,48.630496,0.292752,Q6_K_XL.gguf,Q6_K_XL
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-Q6_K_XL.gguf,qwen3moe 30B.A3B Q6_K,26334355456,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,4096,2025-05-26T14:11:42Z,1633685854,9374497,39.175863,0.224801,Q6_K_XL.gguf,Q6_K_XL
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-Q6_K_XL.gguf,qwen3moe 30B.A3B Q6_K,26334355456,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,8192,2025-05-26T14:11:53Z,2275698875,1799056,28.123238,0.022233,Q6_K_XL.gguf,Q6_K_XL
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-Q6_K_XL.gguf,qwen3moe 30B.A3B Q6_K,26334355456,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,16384,2025-05-26T14:12:16Z,3581290541,1345930,17.870654,0.006703,Q6_K_XL.gguf,Q6_K_XL
4c32832c,5473,"Accelerate, Apple M2 Ultra",Apple M2 Ultra,"Metal,BLAS",llms/gguf/qwen30b3a/Qwen3-30B-A3B-UD-Q6_K_XL.gguf,qwen3moe 30B.A3B Q6_K,26334355456,30532122624,2048,512,16,0x0,0,50,f16,f16,99,layer,0,0,0,0.0,none,-1.0,1,0,0,0,64,32768,2025-05-26T14:13:12Z,6335356000,4496315,10.102039,0.00717,Q6_K_XL.gguf,Q6_K_XL
